tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569083899478994944,positive,0.6735,,,United,,filmbizpro,,0,Hey @united you've upgraded me on a 10 hour International flight. I forgive you :-) thank you!,,2015-02-21 02:39:09 -0800,Amsterdam/Malibu,Amsterdam
569079375296999424,negative,1.0,Cancelled Flight,1.0,United,,DNLee5,,0,"@united my flight out of BGM Cancelled Flightled last night, I get a hotel voucher, but had to pay for a cab back. Worse cab experience ever",,2015-02-21 02:21:10 -0800,"New York, US; Tanzania, Africa",Central Time (US & Canada)
569078346660900864,negative,1.0,Late Flight,1.0,United,,jakehparrott,,0,"@united's first flight (4651, to #IAH) from #IAD is delayed...because no one hooked up ground power to the plane. Get it together, folks.",,2015-02-21 02:17:05 -0800,"iPhone: 0.000000,0.000000",
569078332278513665,negative,0.664,Can't Tell,0.3423,United,,DaRenton,,0,"@united  UA 1706 there is no way a plane ""loses its software"" I believe you decided to do an upgrade...",,2015-02-21 02:17:02 -0800,Colorado,Mountain Time (US & Canada)
569077766022246400,negative,1.0,Late Flight,0.6689,United,,DaRenton,,0,@united already missed connection... UA 495,,2015-02-21 02:14:47 -0800,Colorado,Mountain Time (US & Canada)
569077393886810112,negative,1.0,Flight Attendant Complaints,0.3404,United,,DaRenton,,0,@united typically once you get the problem fixed - then the crew expires - and the delay turns into a Cancelled Flight...,,2015-02-21 02:13:18 -0800,Colorado,Mountain Time (US & Canada)
569076717689524224,negative,1.0,Late Flight,1.0,United,,DaRenton,,0,"@united UA 1706 delayed again - I get charged $600 if Late Flight by you - you say ""oh well""",,2015-02-21 02:10:37 -0800,Colorado,Mountain Time (US & Canada)
569075488926371841,neutral,1.0,,,United,,theycallme_HH,,0,@united we are trying to go as far away from King'sCollegeLondon as possible for #charity today. Would you help us ? #jailbreak #RAG,"[0.0, 0.0]",2015-02-21 02:05:44 -0800,Orleans/Tarpon Springs/London,Amsterdam
569075352888176640,negative,1.0,Customer Service Issue,0.6774,United,,elliotdebruyn,,0,"@united Friend stuck in bus on runway at PEK with two small kids no customer service, no explanation, kids crying, awful service.",,2015-02-21 02:05:11 -0800,"Shanghai, China",Beijing
569059097632337920,positive,0.3646,,0.0,United,,DarianDavis,,0,@united yes to more food! Add some gluten free options while you're at it,,2015-02-21 01:00:36 -0800,,Mountain Time (US & Canada)
569058014650433536,negative,1.0,Flight Attendant Complaints,1.0,United,,_SamanthaAkira,,0,@united no. U guys suck. I'll never fly with u again. And ur supervisors suck too.,"[33.99585652, -117.35791469]",2015-02-21 00:56:17 -0800,,Pacific Time (US & Canada)
569056573731020800,negative,0.6533,Bad Flight,0.3436,United,,StevieT_89,,0,@united on a flight to New York! Love the quality planes on United!! #WTF #crappy #aviation #NewYork http://t.co/zv6CfPoHl5,,2015-02-21 00:50:34 -0800,London-Manila,
569055189988024320,neutral,0.626,,0.0,United,,2cJustice4all,,0,@united @paigeworthy : page United values your tweet b/c it's so rare that they receive tweets complimenting their service...most are fake.,,2015-02-21 00:45:04 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada)
569049391337578496,negative,1.0,Customer Service Issue,1.0,United,,dlm_3,,0,@united yes there is when you keep getting the same robotic answer.,,2015-02-21 00:22:01 -0800,Global,Eastern Time (US & Canada)
569036254253346818,positive,1.0,,,United,,NoviceFlyer,,0,@united  thank you for a great flight in gfc :) Cheers http://t.co/nvLnGLnMGN,,2015-02-20 23:29:49 -0800,"Tulsa, OK",Central Time (US & Canada)
569035887956271104,negative,1.0,Customer Service Issue,1.0,United,,alexreznik,,0,@united bad customer service  to NYC a few weeks ago. Thinking of moving on,,2015-02-20 23:28:22 -0800,Email: Alex@ditmasla.com,Pacific Time (US & Canada)
569035174328934401,negative,1.0,Customer Service Issue,0.6437,United,,2cJustice4all,,0,@united @danahajek : United's CEO has decided to outsource and or push out more and more of their skilled and loyal employees..lack of staff,,2015-02-20 23:25:32 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada)
569034721683861505,negative,0.7,Flight Attendant Complaints,0.36,United,,dasbet,,0,"@united I mean, your employees were really nice as I literally sobbed?",,2015-02-20 23:23:44 -0800,Coming to a City Near You,Central Time (US & Canada)
569034282485698560,negative,1.0,Customer Service Issue,1.0,United,,2cJustice4all,,0,"@united @danahajek : she means to say there has been so many complaints today (this week, this month) that she can't respond b/c she's alone",,2015-02-20 23:21:59 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada)
569033988855037952,negative,0.6333,Cancelled Flight,0.3222,United,,dasbet,,0,@united I was flying home for a 9:30am event tomorrow. You pushed back my flight. Now I have a $400 ticket that won't get me home in time.,,2015-02-20 23:20:49 -0800,Coming to a City Near You,Central Time (US & Canada)
569032643548811264,positive,1.0,,,United,,cindykane,,0,@united They held the plane! Made it!!,"[33.94238375, -118.39906416]",2015-02-20 23:15:28 -0800,Massachusetts,Eastern Time (US & Canada)
569030219438239744,negative,1.0,Late Flight,1.0,United,,AndreaDurkee,,1,@united - you delayed our departure by 2 hrs to wait for passengers from another flight that was Late Flight! Unacceptable!!,,2015-02-20 23:05:51 -0800,"Boston, MA",Pacific Time (US & Canada)
569027718626480128,positive,1.0,,,United,,MERBARAT,,0,"@united ok, have sent u info via DM. I appreciate your help and consideration. 😊","[41.86591706, -87.6231238]",2015-02-20 22:55:54 -0800,"Chicago, IL",Central Time (US & Canada)
569026124484706304,negative,1.0,Customer Service Issue,0.39299999999999996,United,,dtcurtbrown,,0,@united flight 1136 from Chicago to Houston over 2 hours and no pretzels or peanuts?! Seriously about passed out.,,2015-02-20 22:49:34 -0800,,
569025401906794496,positive,1.0,,,United,,EdinReporter,,0,@united nice and early back home! http://t.co/geG4nghmIE,,2015-02-20 22:46:42 -0800,Edinburgh,Edinburgh
569025196230877184,positive,0.6531,,,United,,neilawinston,,0,@united I hope so too :),,2015-02-20 22:45:53 -0800,"Cleveland, OH",Eastern Time (US & Canada)
569024126641311744,negative,1.0,Lost Luggage,1.0,United,,gehandabare,,0,@united - after having to now TAG MY OWN bags at the airport I was hoping they would actually arrive WITH me - here's hoping they arrive,,2015-02-20 22:41:38 -0800,,Eastern Time (US & Canada)
569023489492955136,positive,1.0,,,United,,iandroid614,,0,@united I'll make sure he's done that. Thanks for the help. This is a huge race for him and just trying to make sure it goes smoothly. Peace,,2015-02-20 22:39:06 -0800,"Kearney, Nebraska",Central Time (US & Canada)
569021768788090881,negative,0.6685,Flight Booking Problems,0.3405,United,,MERBARAT,,0,@united I had planned to book additional flights tonight but after 1 1/2 hrs working on one trip I'm worn out! #EnoughIsEnough,"[41.86590405, -87.62282728]",2015-02-20 22:32:16 -0800,"Chicago, IL",Central Time (US & Canada)
569020829033492480,negative,1.0,Customer Service Issue,1.0,United,,danahajek,,1,@united so much for being here to help. Very disappointed in your customer service.,,2015-02-20 22:28:32 -0800,chicago IL,Central Time (US & Canada)
569017927803932672,neutral,1.0,,,United,,woawABQ,,0,"@united If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",,2015-02-20 22:17:00 -0800,"Albuquerque, NM",
569017631602139137,negative,1.0,Customer Service Issue,1.0,United,,MERBARAT,,1,@united your system is down and after being on hold for over 20 mins -Mia tells me she is going to charge a Flight Booking Problems fee?! Customer service?,"[41.86589387, -87.62303178]",2015-02-20 22:15:49 -0800,"Chicago, IL",Central Time (US & Canada)
569017218316369921,neutral,0.6813,,0.0,United,,iamlaurencard,,0,.@united I took a screenshot and emailed it to myself. Let's DM and figure this out.,,2015-02-20 22:14:11 -0800,"Aliso Viejo, CA",Pacific Time (US & Canada)
569015669347319808,negative,1.0,Flight Booking Problems,0.6222,United,,CaptainDave13,,1,@united She 👏 won't 👏 be 👏 at 👏 my 👏 wedding 👏. This is an irreplaceable milestone. There's no reFlight Booking Problems. How can we be repaid for this?,,2015-02-20 22:08:02 -0800,ridin' da food train,
569014098811351040,negative,1.0,Lost Luggage,1.0,United,,iandroid614,,0,@united Brothers luggage was lost on Copa Airlines Flight 635. He's competing Sunday for the 2015 Panamerican Cross Country Cup. Please help,,2015-02-20 22:01:47 -0800,"Kearney, Nebraska",Central Time (US & Canada)
569012722169466880,positive,0.7021,,,United,,robbshurr,,0,"@United, will you fill it? Yes they will. Thanks! #BringYourOwn, @kleankanteen http://t.co/daaa0rqBXW",,2015-02-20 21:56:19 -0800,"Boulder, CO",Mountain Time (US & Canada)
569012492598251520,negative,1.0,Customer Service Issue,0.6415,United,,johnwoodRTR,,1,@united On last flight of the day no less. I am now driving 4 hours to Aspen thru a snowstorm Thx to your teams lack of customer empathy,"[39.77848558, -104.90007634]",2015-02-20 21:55:24 -0800,Hong Kong,Eastern Time (US & Canada)
569011846432366592,negative,0.6514,Lost Luggage,0.6514,United,,iandroid614,,0,@United Brothers baggage was lost on route to 2015 Panamerican Cross Country Cup Championship in Columbia. His race is Sunday. Please help.,,2015-02-20 21:52:50 -0800,"Kearney, Nebraska",Central Time (US & Canada)
569011727532032001,negative,1.0,Flight Booking Problems,0.3404,United,,johnwoodRTR,,1,@united Yes there were PLENTY of seats available.  So why did Vicky Thomas refuse to give one to a million mile flyer?,"[39.77390684, -104.84537303]",2015-02-20 21:52:22 -0800,Hong Kong,Eastern Time (US & Canada)
569011185439285248,negative,1.0,Late Flight,1.0,United,,kellyirish72,,0,"@united funny, both my flights yesterday were delayed because of mechanical issues. Rotten luck to get 2 planes in a row with ""issues""...",,2015-02-20 21:50:12 -0800,Austin,
569011048843313153,negative,0.6765,Customer Service Issue,0.3431,United,,ldellabella,,0,@united that would have been nice earlier  today. Too Late Flight now. I hope.,,2015-02-20 21:49:40 -0800,Cincinnati,
569010309085536257,negative,1.0,Late Flight,0.7014,United,,franknoc,,0,@united waiting 12 mins and counting to get through to Global Services....something going on?,,2015-02-20 21:46:44 -0800,,Arizona
569009316490911745,negative,0.6501,Late Flight,0.6501,United,,ldellabella,,0,@united no still trying to get home.,,2015-02-20 21:42:47 -0800,Cincinnati,
569008708174262272,negative,1.0,Flight Booking Problems,1.0,United,,johnwoodRTR,,0,@united Also your at-gate monitor showed 23 empty seats,"[39.83426941, -104.69960636]",2015-02-20 21:40:22 -0800,Hong Kong,Eastern Time (US & Canada)
569008601009762305,negative,1.0,Customer Service Issue,0.6804,United,,johnwoodRTR,,0,@united That is not what your reservations desk just told me.  They said there were plenty of seats,"[39.83426941, -104.69960636]",2015-02-20 21:39:56 -0800,Hong Kong,Eastern Time (US & Canada)
569007629868998656,negative,1.0,Flight Booking Problems,0.6939,United,,MERBARAT,,0,"@united very exasperating I'm having a difficult time with Flight Booking Problems as the error message says you're undergoing maintenance. Really, now?","[41.86591215, -87.6231126]",2015-02-20 21:36:05 -0800,"Chicago, IL",Central Time (US & Canada)
569007580925677568,positive,1.0,,,United,,jayasherguy,,1,.@united This flight attendant was extremely helpful to a woman who had a hard time walking. Very touching!,,2015-02-20 21:35:53 -0800,,Pacific Time (US & Canada)
569007103542587392,neutral,0.3505,,0.0,United,,SCVPools,,0,"@united @SCVPools
Please call me at 310-795-2210.",,2015-02-20 21:33:59 -0800,Southern California and Hawaii,
569006044782800896,negative,1.0,Lost Luggage,0.6651,United,,gehandabare,,0,@united lax29108m make it happen please else on a cruise with no luggage tomorrow,,2015-02-20 21:29:47 -0800,,Eastern Time (US & Canada)
569005870463344640,negative,1.0,Flight Attendant Complaints,1.0,United,,johnwoodRTR,,0,@united no I did not make connection.  Your stellar employee Vicky Thomas refused to board me even though 23 empty seats on plane,"[39.84913886, -104.67403666]",2015-02-20 21:29:05 -0800,Hong Kong,Eastern Time (US & Canada)
569005718365298689,negative,0.6652,Lost Luggage,0.6652,United,,ldellabella,,0,@united Of course. That was the start of my trip 3 wks. ago. Its gone further downhill on my return.,,2015-02-20 21:28:29 -0800,Cincinnati,
569004759069421568,negative,1.0,Late Flight,0.6473,United,,MouadofMoney,,0,@united no u don't,,2015-02-20 21:24:40 -0800,NYC,Atlantic Time (Canada)
569003577613512704,negative,0.6498,Lost Luggage,0.6498,United,,larissatandy,,0,"@united how much longer will it take? It a guitar, not a royal commission!",,2015-02-20 21:19:59 -0800,"Vancouver, Canada",Melbourne
569002384258502656,neutral,1.0,,,United,,summert10,,0,"@united I have a voucher that expires next week, can I get an extension on it before it expires?",,2015-02-20 21:15:14 -0800,,Arizona
568999888043638785,negative,0.6721,longlines,0.3376,United,,DerekTrovi,,0,"@united sure, but 8 different texts changing time &amp; gate (especially locations across the entire concourse). That just seemed a little off.",,2015-02-20 21:05:19 -0800,"Grand Rapids, Michigan",Eastern Time (US & Canada)
568998609590419456,neutral,0.669,,0.0,United,,PeterDawoud,,0,@united you know what would be awesome? Providing us with complimentary entertainment on your flights. Especially those longer than 6 hours.,,2015-02-20 21:00:14 -0800,Redmond WA ,Pacific Time (US & Canada)
568995447768899584,positive,0.6497,,,United,,kevinkugler,,0,@united DM sent.  Thanks.,,2015-02-20 20:47:40 -0800,"Omaha, Nebraska",Central Time (US & Canada)
568995256525398016,negative,1.0,Flight Attendant Complaints,0.6776,United,,MyFitness52,,0,"@united to Late Flight now, but in future flights, train staff better to handle emergency situations, and ground staff in Customer Service",,2015-02-20 20:46:55 -0800,Washington,Arizona
568995205271015425,neutral,0.6667,,,United,,Merrick757,,0,@united San Diego to Chicago. Leaving at 6:15 am tomorrow,,2015-02-20 20:46:43 -0800,,
568990399814987777,negative,1.0,Late Flight,1.0,United,,raindovemodel,,0,@united Stuck in this airport 12 hours in standbys cuz the pilot showed up Late Flight in PJs &amp; i missed my connectin flight. PJ's I TELL U! #NYFW,,2015-02-20 20:27:37 -0800,Anywhere someone needs me,Eastern Time (US & Canada)
568989687353729024,positive,1.0,,,United,,raindovemodel,,0,"@united Brian at SFO customer service deserves a raise, gave me extra meal voucher and a good joke to cheer me up after flight delay. #FTW",,2015-02-20 20:24:47 -0800,Anywhere someone needs me,Eastern Time (US & Canada)
568989506784722945,positive,1.0,,,United,,TreyHeckaman,,0,@united Thank you! Have a nice evening.,,2015-02-20 20:24:04 -0800,"Plymouth, IN ",Eastern Time (US & Canada)
568989460618203136,negative,1.0,longlines,0.6632,United,,danahajek,,1,@united if I wait I'll lose the flight. So frustrating.,,2015-02-20 20:23:53 -0800,chicago IL,Central Time (US & Canada)
568988757954678784,negative,1.0,Flight Booking Problems,0.7172,United,,Csqd,,0,@united it most certainly was not.,"[40.71857786, -73.99426076]",2015-02-20 20:21:05 -0800,"Vail, CO",Mountain Time (US & Canada)
568988032067616768,neutral,0.6814,,0.0,United,,danahajek,,0,@united its available online I just can't figure out how to do it to guarantee same flight,,2015-02-20 20:18:12 -0800,chicago IL,Central Time (US & Canada)
568987808792223744,negative,1.0,Flight Booking Problems,0.6374,United,,danahajek,,1,@united trying to book flight w/miles. Was on hold for 50m before I gave up. Need to get 6 on same flight using two diff # and pay 4 1tix,,2015-02-20 20:17:19 -0800,chicago IL,Central Time (US & Canada)
568987648691449857,positive,0.6907,,,United,,GoALDE,,0,@united No thanks.  Took care of it when I called,,2015-02-20 20:16:41 -0800,Wisconsin to Worldwide,Central Time (US & Canada)
568987303302950913,negative,1.0,Customer Service Issue,0.7128,United,,elbrooklyntaco,,1,"@united THAT'S the tweet u choose to answer, to tell me you're not liable?! #youretheworst #neveragain",,2015-02-20 20:15:19 -0800,,
568986895268519936,negative,1.0,Late Flight,1.0,United,,elbrooklyntaco,,1,@united y not? You're the reason we're in Houston and not NYC tonight. It took the plane an hour to take off - no explanations or sorry.,,2015-02-20 20:13:41 -0800,,
568986700984283136,positive,1.0,,,United,,JesseLitsch,,0,@united awesome thank you very much for the help,,2015-02-20 20:12:55 -0800,,
568986491608834048,neutral,0.6667,,0.0,United,,callmekaitxo,,0,@united you need to follow me so I can dm you to give you the info,,2015-02-20 20:12:05 -0800,O H I O,Arizona
568985883589906432,negative,1.0,Can't Tell,0.6968,United,,your_ride_dear,,0,"@united @airlines. Agents arguing about check bag announcement. Looked for room until seat 20, gave up and walked back to seat 7.Unnecessary",,2015-02-20 20:09:40 -0800,ONTARIO CANADA,
568985010742693888,neutral,0.6848,,,United,,JesseLitsch,,0,@united yea I saw that I'm moving to China and have 5-6 bags will pay whatever but wanted to make sure it was ok to bring that many,,2015-02-20 20:06:12 -0800,,
568984515298922496,negative,1.0,Cancelled Flight,0.6806,United,,Snow4meErika,,0,"@united you should change your name to United Incompetence. No flight until Monday, have to take a 7 hour drive now to get to my flight!",,2015-02-20 20:04:14 -0800,,
568984098909237248,negative,1.0,Customer Service Issue,1.0,United,,2533107724Paul,,1,"@united not even mentioning how rude the customer service was to us. As a business owner, I'd be mortified if my employees acted as yours",,2015-02-20 20:02:35 -0800,Gig Harbor,
568983569563033600,positive,1.0,,,United,,abhirajan,,0,@united kept me watching the safety video for the first time in forever. Nice job 👍.,,2015-02-20 20:00:28 -0800,The abyss ,Arizona
568983296018751491,negative,1.0,Customer Service Issue,1.0,United,,The_CW,,1,@United has time to respond to everyone else's complaints but not mine. You just lost a customer,,2015-02-20 19:59:23 -0800,Ho-Flo/Columbus/NYC,Central Time (US & Canada)
568982915956277249,positive,1.0,,,United,,girlsgetaways,,0,@United thanks to Lea in the Chicago office for her help in switching our Cancelled Flighted flights!!,,2015-02-20 19:57:53 -0800,Exactly where I want to be!,Eastern Time (US & Canada)
568982505551851520,negative,1.0,Can't Tell,0.6731,United,,AbePrescher,,1,"@united ""most likely"" makes it sound like you have no idea, which is not how I want my flights to be. Please use facts thanks.",,2015-02-20 19:56:15 -0800,San Diego,
568982253553844225,negative,1.0,Late Flight,0.6738,United,,4wordSOUL,,1,@united tell me something I don't know...not #keepingit100 #weaktea,,2015-02-20 19:55:15 -0800,"Denver, CO",Mountain Time (US & Canada)
568979198007595008,negative,1.0,Customer Service Issue,0.3379,United,,JesseLitsch,,0,@united the wait time for a baggage question is 60 minutes that's crazy is there a limit to the amount of bags I can bring internationally,,2015-02-20 19:43:06 -0800,,
568977696786673664,negative,0.6713,Can't Tell,0.3531,United,,leigh_emery,,1,“@united: @leigh_emery We don't like to hear this. Is there anything we can help with? Thanks. ^EY” another empty offer for help.,,2015-02-20 19:37:08 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568976619089620992,negative,0.6899,Customer Service Issue,0.6899,United,,callmekaitxo,,1,@united I'm try to upgrade my seats to first class but the wait time on the phone is 40 minutes... can you help?,,2015-02-20 19:32:51 -0800,O H I O,Arizona
568976326666768384,negative,0.6613,Flight Booking Problems,0.6613,United,,Never_Regret_It,,0,@united UA7985 is a coshared flight w/ ANA. Unable to check in 24 hrs prior.,,2015-02-20 19:31:42 -0800,,
568976065210806272,negative,1.0,Customer Service Issue,1.0,United,,The_CW,,1,@united never flying with you guys ever again. The customer service is piss poor at best.,,2015-02-20 19:30:39 -0800,Ho-Flo/Columbus/NYC,Central Time (US & Canada)
568975398236659712,negative,1.0,Late Flight,1.0,United,,DustinDreams,,0,@united when a 2 hour flight turns into a 3:30 ordeal...sigh,"[29.98498519, -95.3338971]",2015-02-20 19:28:00 -0800,With Carmen SanDiego.,Atlantic Time (Canada)
568973797262372866,negative,1.0,Lost Luggage,1.0,United,,LEAisMYidol,,1,@united where are our luggages? With a group and over 20 luggages are lost,,2015-02-20 19:21:38 -0800,Lea Michele,
568973634087165953,negative,1.0,Flight Attendant Complaints,1.0,United,,RONISREALTOR,,1,"@united assistance with what, the attitude of your staff no matter which airport we are at?",,2015-02-20 19:21:00 -0800,"Fort Lauderdale, FL",Eastern Time (US & Canada)
568972990039265280,neutral,0.6911,,,United,,kevinkugler,,0,@united Sure.  Follow for a sec and I will.,,2015-02-20 19:18:26 -0800,"Omaha, Nebraska",Central Time (US & Canada)
568972562819997696,positive,1.0,,,United,,lisahsamuel,,0,@united Thank you so much for your help with my birthday trip! Tickets are confirmed! :-),,2015-02-20 19:16:44 -0800,"Bellingham, WA",Pacific Time (US & Canada)
568972438693916672,neutral,1.0,,,United,,tbjackson09,,0,"@united airlines.
On flight UA 1669.
Need to make UA 3781.
Can u hold the plane for us?",,2015-02-20 19:16:15 -0800,,
568972136322375680,positive,0.6749,,,United,,DManonog,,0,@united thank you.,,2015-02-20 19:15:02 -0800,,
568971802015170560,negative,1.0,Damaged Luggage,0.6603,United,,larissatandy,,0,@united when will I hear? Guitar was damaged in December. I use my guitar to earn a living. Get your act together!,,2015-02-20 19:13:43 -0800,"Vancouver, Canada",Melbourne
568970614238617600,negative,1.0,Customer Service Issue,0.6492,United,,moonfacestudios,,1,@united I was on hold for over 20 minutes and was talking to one of your employees. I asked him for name or id # and he hung up in my face!,,2015-02-20 19:09:00 -0800,DFW area texas,Central Time (US & Canada)
568969371118391296,negative,1.0,Customer Service Issue,1.0,United,,leigh_emery,,0,@united I hope so but I've received no help so far. I've been on hold for more than an hour. Can someone speak to me?,,2015-02-20 19:04:03 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568968761954443264,negative,1.0,Flight Booking Problems,0.6989,United,,Snow4meErika,,2,"@united tried other flight options as per weblink, non available for next 2 days, frustrating #notgoodenough #poorservice",,2015-02-20 19:01:38 -0800,,
568968480717983744,negative,0.6966,Customer Service Issue,0.6966,United,,MrsHeyGil,,0,@united you asked me to DM then ignore them. Please assist in changing to another flight today- 21 Feb fra to mco avoiding IAD.,,2015-02-20 19:00:31 -0800,"Obersulzbach, Germany",Quito
568968312274718721,negative,1.0,Customer Service Issue,0.6602,United,,Snow4meErika,,2,@united how do you stay in business with such poor service? #poorservice #notgoodenough http://t.co/VO61LME5ja,,2015-02-20 18:59:51 -0800,,
568967744076410880,neutral,1.0,,,United,,LyndsyRobinson,,0,@united Will the airline refuse my Canadian passport with less than 6 months remaining validity? Going to US.,,2015-02-20 18:57:35 -0800,,
568967598794149889,neutral,0.6531,,0.0,United,,Merrick757,,0,@united what time should I arrive at the airport for my 6:15 am domestic flight out of San Diego?,,2015-02-20 18:57:01 -0800,,
568967381860503552,neutral,1.0,,,United,,GDClearedToLand,,2,@United #767 taxing in at #ORD @fly2ohare @AirlineGeeks #avgeek http://t.co/uPocMmuLUN,,2015-02-20 18:56:09 -0800,,
568967313598386176,negative,0.6417,Customer Service Issue,0.6417,United,,DManonog,,0,@united I sent a DM re an existing reservation but no one has responded,,2015-02-20 18:55:53 -0800,,
568966873880137728,neutral,0.6871,,0.0,United,,lindork,,0,@united I am going to a service desk now to see what the options are.,,2015-02-20 18:54:08 -0800,"Edmonton, Alberta, Canada",Mountain Time (US & Canada)
568965937875066880,negative,0.6679,Can't Tell,0.3447,United,,xVanDanx,,0,@united I miss the Continental days.,,2015-02-20 18:50:25 -0800,Silver Spring,Eastern Time (US & Canada)
568965883730776065,negative,1.0,Damaged Luggage,0.3437,United,,xVanDanx,,0,@united or how about next time my bag is underweight you guys credit me $200. Or how about I take my business to an airline that cares.,,2015-02-20 18:50:12 -0800,Silver Spring,Eastern Time (US & Canada)
568965870178816000,negative,1.0,Bad Flight,0.3642,United,,Csqd,,0,"@united It wasn't full, I had plenty of time to go to the gate and check, plus with my status I should have gotten on!?!",,2015-02-20 18:50:08 -0800,"Vail, CO",Mountain Time (US & Canada)
568965585620459520,negative,1.0,Flight Attendant Complaints,0.3407,United,,Csqd,,1,@united Then why did your staff refuse to let ME on the earlier flight citing my having checked a bag?!?!,"[40.71518191, -73.99595593]",2015-02-20 18:49:01 -0800,"Vail, CO",Mountain Time (US & Canada)
568965165783388160,negative,1.0,Can't Tell,0.6322,United,,xVanDanx,,0,"@united Thanks for nothing. Next time I'll bring a whole extra suitcase for my 1 extra pound. That makes sense, right?",,2015-02-20 18:47:21 -0800,Silver Spring,Eastern Time (US & Canada)
568964974611193858,negative,1.0,Cancelled Flight,0.657,United,,Snow4meErika,,2,"@united first you lost all my bags, now you Cancelled Flight my flight home. 30 min wait to talk to somebody #poorservice #notgoodenough",,2015-02-20 18:46:35 -0800,,
568964534083268608,positive,1.0,,,United,,DrPhilManning,,0,"@united Great landing in Denver, next Rapid City. Snow starting to fall...Florida Everglades is a faint sunburn away...here comes the cold!",,2015-02-20 18:44:50 -0800,Location: constantly changing!,
568964028669800448,positive,1.0,,,United,,AmaniHardrict,,0,@united Looking forward to flying with you guys as well !!,,2015-02-20 18:42:49 -0800,TRACK ,Atlantic Time (Canada)
568963398781808640,negative,1.0,Late Flight,1.0,United,,paulgomez99,,0,@united how is it that my flight #3367 can arrive early and be delayed due to no gate being available. We are now 20 min Late Flight on tarmac,,2015-02-20 18:40:19 -0800,,
568963218703564800,negative,1.0,Bad Flight,0.3657,United,,The_CW,,0,"@united my flight landed 50 min, but we are being told to stay on the plane, haven't pulled up to the gate &amp; have little to no information.",,2015-02-20 18:39:36 -0800,Ho-Flo/Columbus/NYC,Central Time (US & Canada)
568963006547111936,neutral,0.6804,,,United,,neilawinston,,1,"@united I have such a love hate relationship with you. Some days you're good, the others you are so terribly awful its saddening",,2015-02-20 18:38:46 -0800,"Cleveland, OH",Eastern Time (US & Canada)
568962811772030976,negative,0.7053,Customer Service Issue,0.7053,United,,Bee_Branded,,0,@united have better customer service at John Wayne airport.,,2015-02-20 18:37:59 -0800,,Arizona
568962609375895552,positive,1.0,,,United,,christinerimay,,0,@united Bag was finally delivered and intact. Thanks for your assistance.,,2015-02-20 18:37:11 -0800,Someplace saving something,Eastern Time (US & Canada)
568962582934978562,negative,1.0,Flight Attendant Complaints,1.0,United,,AbePrescher,,2,"@united passengers seated, crew ready #WheresThePilot? Flt1088 from ORD. Hope he isn't at the bar.",,2015-02-20 18:37:05 -0800,San Diego,
568962468766212097,negative,0.6444,Customer Service Issue,0.6444,United,,Jperez201,,0,@united Booked 11 tix 1 month ago and now its about $157 CHEAPER and customer service was useless. What's up with that???,,2015-02-20 18:36:38 -0800,Rutgers Business School - NB,Eastern Time (US & Canada)
568961737715789824,negative,0.6421,Late Flight,0.6421,United,,SamuelRBowles,,0,@united is UA938 still taking off at 9:05pm? I'm stuck on the tarmac on UA3462 waiting to get in.,,2015-02-20 18:33:43 -0800,Crowborough,London
568961016782036992,negative,1.0,Bad Flight,0.3864,United,,LinaSalazar,,0,@united you're right. Good you caught the mechanical failure. Too bad there are no blankets. But ok.,,2015-02-20 18:30:51 -0800,Washington DC,Eastern Time (US & Canada)
568960570486976513,negative,1.0,Late Flight,1.0,United,,bokhary,,0,@united - we're sitting in UA1088 getting delayed because the operations can't find captain. #ridiculous #united,,2015-02-20 18:29:05 -0800,"San Diego, CA",Pacific Time (US & Canada)
568959737544339456,negative,1.0,Can't Tell,0.695,United,,MyFitness52,,1,@united truly the WORST day of flying I have ever experienced...,,2015-02-20 18:25:46 -0800,Washington,Arizona
568958380032860160,positive,1.0,,,United,,ayangoswami,,0,@united. You guys made my day. Treated me well. Thank you!!!,,2015-02-20 18:20:23 -0800,"Hilton Head, SC",
568958227888500736,negative,1.0,Late Flight,1.0,United,,2533107724Paul,,1,@united Stuck in Houston because you can't seem to get a plane to the destination on time in perfect flying conditions.,,2015-02-20 18:19:46 -0800,Gig Harbor,
568958107205783554,negative,1.0,Customer Service Issue,1.0,United,,kellanjacobs,,1,@united you phone customer service team is bad. Think it is time for me to consider switching airlines.,,2015-02-20 18:19:18 -0800,San Francisco,Pacific Time (US & Canada)
568957558444175360,negative,1.0,Customer Service Issue,0.6436,United,,eddietemistokle,,1,@united how much longer United?? Been on the phone for over an hour to straighten out a star alliance upgrade!!! http://t.co/U1ViEuiDF5,,2015-02-20 18:17:07 -0800,New York City,Central Time (US & Canada)
568957349534289920,neutral,1.0,,,United,,Thomas_12345,,0,@united How can I verify if wheelchair assistance has been requested for my next flight?,,2015-02-20 18:16:17 -0800,,
